ID	Concept_ID	Class	English	French	MSA	Dialect	Example	En_lemma_POS	Fr_lemma_POS	MSA_lemma_POS	CODA	Tokenization	CAPHI	Release Status	Release Note
0	1	OpenClass	number	numéro	رَقْم ، عَدَد	AMM		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a 2 a m	READY	
1	1	OpenClass	number	numéro	رَقْم ، عَدَد	JER		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a 2 a m	READY	
2	1	OpenClass	number	numéro	رَقْم ، عَدَد	BEI		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a 2 i m	READY	
3	1	OpenClass	number	numéro	رَقْم ، عَدَد	AMM		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a g a m	READY	
4	1	OpenClass	number	numéro	رَقْم ، عَدَد	ASW		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a g a m	READY	
5	1	OpenClass	number	numéro	رَقْم ، عَدَد	JED		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a g a m	READY	
6	1	OpenClass	number	numéro	رَقْم ، عَدَد	RIY		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a g a m	READY	
7	1	OpenClass	number	numéro	رَقْم ، عَدَد	SAL		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a g a m	READY	
8	1	OpenClass	number	numéro	رَقْم ، عَدَد	SAN		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a g a m	READY	
9	1	OpenClass	number	numéro	رَقْم ، عَدَد	JER		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a k a m	READY	
10	1	OpenClass	number	numéro	رَقْم ، عَدَد	ALE		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q a m	READY	
11	1	OpenClass	number	numéro	رَقْم ، عَدَد	ALX		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q a m	READY	
12	1	OpenClass	number	numéro	رَقْم ، عَدَد	BAG		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q a m	READY	
13	1	OpenClass	number	numéro	رَقْم ، عَدَد	BAS		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q a m	READY	
14	1	OpenClass	number	numéro	رَقْم ، عَدَد	CAI		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q a m	READY	
15	1	OpenClass	number	numéro	رَقْم ، عَدَد	DAM		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q a m	READY	
16	1	OpenClass	number	numéro	رَقْم ، عَدَد	KHA		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q a m	READY	
17	1	OpenClass	number	numéro	رَقْم ، عَدَد	MOS		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q a m	READY	
18	1	OpenClass	number	numéro	رَقْم ، عَدَد	FES		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q e m	READY	
19	1	OpenClass	number	numéro	رَقْم ، عَدَد	RAB		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q e m	READY	
20	1	OpenClass	number	numéro	رَقْم ، عَدَد	BEN		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q i m	READY	
21	1	OpenClass	number	numéro	رَقْم ، عَدَد	DAM		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q i m	READY	
22	1	OpenClass	number	numéro	رَقْم ، عَدَد	SFA		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q i m	READY	
23	1	OpenClass	number	numéro	رَقْم ، عَدَد	TRI		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q i m	READY	
24	1	OpenClass	number	numéro	رَقْم ، عَدَد	TUN		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q i m	READY	
25	1	OpenClass	number	numéro	رَقْم ، عَدَد	ALG		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q m	READY	
26	1	OpenClass	number	numéro	رَقْم ، عَدَد	DOH		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q o m	READY	
27	1	OpenClass	number	numéro	رَقْم ، عَدَد	BAG		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q u m	READY	
28	1	OpenClass	number	numéro	رَقْم ، عَدَد	BAS		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q u m	READY	
29	1	OpenClass	number	numéro	رَقْم ، عَدَد	MOS		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q u m	READY	
30	1	OpenClass	number	numéro	رَقْم ، عَدَد	MUS		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a q u m	READY	
31	1	OpenClass	number	numéro	رَقْم ، عَدَد	KHA		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	رقم	رقم	r a qh a m	READY	
32	1	OpenClass	number	numéro	رَقْم ، عَدَد	ALX		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
33	1	OpenClass	number	numéro	رَقْم ، عَدَد	AMM		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
34	1	OpenClass	number	numéro	رَقْم ، عَدَد	BAG		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
35	1	OpenClass	number	numéro	رَقْم ، عَدَد	BAS		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
36	1	OpenClass	number	numéro	رَقْم ، عَدَد	BEI		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
37	1	OpenClass	number	numéro	رَقْم ، عَدَد	CAI		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
38	1	OpenClass	number	numéro	رَقْم ، عَدَد	DAM		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
39	1	OpenClass	number	numéro	رَقْم ، عَدَد	FES		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
40	1	OpenClass	number	numéro	رَقْم ، عَدَد	JED		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
41	1	OpenClass	number	numéro	رَقْم ، عَدَد	JER		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
42	1	OpenClass	number	numéro	رَقْم ، عَدَد	KHA		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
43	1	OpenClass	number	numéro	رَقْم ، عَدَد	MOS		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
44	1	OpenClass	number	numéro	رَقْم ، عَدَد	RAB		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
45	1	OpenClass	number	numéro	رَقْم ، عَدَد	RIY		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
46	1	OpenClass	number	numéro	رَقْم ، عَدَد	SAL		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	عدد	عدد	3 a d a d	READY	
47	1	OpenClass	number	numéro	رَقْم ، عَدَد	RAB		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n e m r a	READY	
48	1	OpenClass	number	numéro	رَقْم ، عَدَد	ALE		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n i m r a	READY	
49	1	OpenClass	number	numéro	رَقْم ، عَدَد	ALX		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n i m r a	READY	
50	1	OpenClass	number	numéro	رَقْم ، عَدَد	BEI		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n i m r a	READY	
51	1	OpenClass	number	numéro	رَقْم ، عَدَد	CAI		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n i m r a	READY	
52	1	OpenClass	number	numéro	رَقْم ، عَدَد	DAM		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n i m r a	READY	
53	1	OpenClass	number	numéro	رَقْم ، عَدَد	JED		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n i m r a	READY	
54	1	OpenClass	number	numéro	رَقْم ، عَدَد	KHA		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n i m r a	READY	
55	1	OpenClass	number	numéro	رَقْم ، عَدَد	AMM		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n u m r a	CHECK	Foreign
56	1	OpenClass	number	numéro	رَقْم ، عَدَد	JER		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n u m r a	CHECK	Foreign
57	1	OpenClass	number	numéro	رَقْم ، عَدَد	SAL		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نمرة	نمرة	n u m r a	CHECK	Foreign
58	1	OpenClass	number	numéro	رَقْم ، عَدَد	ALG		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نميرو	نميرو	n i m i r o	CHECK	Foreign
59	1	OpenClass	number	numéro	رَقْم ، عَدَد	SFA		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نومرو	نومرو	n u m r u	CHECK	Foreign
60	1	OpenClass	number	numéro	رَقْم ، عَدَد	TUN		number_NOUN	numéro_NOUN	raqom_NOUN , Eadad_NOUN	نومرو	نومرو	n u m r u	CHECK	Foreign
61	2	OpenClass	hotel	hôtel	فُنْدُق	FES		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اطل	اطل	2 oo t. e l	CHECK	Foreign
62	2	OpenClass	hotel	hôtel	فُنْدُق	RAB		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اطل	اطل	2 oo t. e l	CHECK	Foreign
63	2	OpenClass	hotel	hôtel	فُنْدُق	AMM		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 o t ee l	CHECK	Foreign
64	2	OpenClass	hotel	hôtel	فُنْدُق	JER		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 o t ee l	CHECK	Foreign
65	2	OpenClass	hotel	hôtel	فُنْدُق	SAL		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 o t ee l	CHECK	Foreign
66	2	OpenClass	hotel	hôtel	فُنْدُق	SFA		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 uu t ii l	CHECK	Foreign
67	2	OpenClass	hotel	hôtel	فُنْدُق	TUN		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 uu t ii l	CHECK	Foreign
68	2	OpenClass	hotel	hôtel	فُنْدُق	ALG		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتال	اوتال	2 o t e l	CHECK	Foreign
69	2	OpenClass	hotel	hôtel	فُنْدُق	ALE		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 oo t ee l	CHECK	Foreign
70	2	OpenClass	hotel	hôtel	فُنْدُق	BEI		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 oo t ee l	CHECK	Foreign
71	2	OpenClass	hotel	hôtel	فُنْدُق	DAM		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 oo t ee l	CHECK	Foreign
72	2	OpenClass	hotel	hôtel	فُنْدُق	ALX		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 u t ee l	CHECK	Foreign
73	2	OpenClass	hotel	hôtel	فُنْدُق	ASW		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 u t ee l	CHECK	Foreign
74	2	OpenClass	hotel	hôtel	فُنْدُق	CAI		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	اوتيل	اوتيل	2 u t ee l	CHECK	Foreign
75	2	OpenClass	hotel	hôtel	فُنْدُق	FES		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f e n d a q	READY	
76	2	OpenClass	hotel	hôtel	فُنْدُق	RAB		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f e n d a q	READY	
77	2	OpenClass	hotel	hôtel	فُنْدُق	MUS		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f e n d u q	READY	
78	2	OpenClass	hotel	hôtel	فُنْدُق	BAG		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f i n d a q	READY	
79	2	OpenClass	hotel	hôtel	فُنْدُق	BAS		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f i n d a q	READY	
80	2	OpenClass	hotel	hôtel	فُنْدُق	MOS		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f i n d a q	READY	
81	2	OpenClass	hotel	hôtel	فُنْدُق	SFA		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f o n d o q	READY	
82	2	OpenClass	hotel	hôtel	فُنْدُق	TUN		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f o n d o q	READY	
83	2	OpenClass	hotel	hôtel	فُنْدُق	ALE		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d o 2	READY	
84	2	OpenClass	hotel	hôtel	فُنْدُق	DAM		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d o 2	READY	
85	2	OpenClass	hotel	hôtel	فُنْدُق	DOH		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d o q	READY	
86	2	OpenClass	hotel	hôtel	فُنْدُق	ALX		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u 2	READY	
87	2	OpenClass	hotel	hôtel	فُنْدُق	AMM		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u 2	READY	
88	2	OpenClass	hotel	hôtel	فُنْدُق	ASW		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u 2	READY	
89	2	OpenClass	hotel	hôtel	فُنْدُق	CAI		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u 2	READY	
90	2	OpenClass	hotel	hôtel	فُنْدُق	JER		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u 2	READY	
91	2	OpenClass	hotel	hôtel	فُنْدُق	ALX		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
92	2	OpenClass	hotel	hôtel	فُنْدُق	AMM		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
93	2	OpenClass	hotel	hôtel	فُنْدُق	ASW		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
94	2	OpenClass	hotel	hôtel	فُنْدُق	BEN		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
95	2	OpenClass	hotel	hôtel	فُنْدُق	CAI		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
96	2	OpenClass	hotel	hôtel	فُنْدُق	JED		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
97	2	OpenClass	hotel	hôtel	فُنْدُق	RIY		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
98	2	OpenClass	hotel	hôtel	فُنْدُق	SAL		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
99	2	OpenClass	hotel	hôtel	فُنْدُق	SAN		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
100	2	OpenClass	hotel	hôtel	فُنْدُق	TRI		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u g	READY	
101	2	OpenClass	hotel	hôtel	فُنْدُق	JER		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u k	READY	
102	2	OpenClass	hotel	hôtel	فُنْدُق	KHA		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u q	READY	
103	2	OpenClass	hotel	hôtel	فُنْدُق	KHA		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندق	فندق	f u n d u qh	READY	
104	2	OpenClass	hotel	hôtel	فُنْدُق	BAG		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندقة	فندقة	f a n d a q a	READY	
105	2	OpenClass	hotel	hôtel	فُنْدُق	BAS		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندقة	فندقة	f a n d a q a	READY	
106	2	OpenClass	hotel	hôtel	فُنْدُق	MOS		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	فندقة	فندقة	f a n d a q a	READY	
107	2	OpenClass	hotel	hôtel	فُنْدُق	KHA		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	لكوندة	لكوندة	l a k o n d a	CHECK	Foreign
108	2	OpenClass	hotel	hôtel	فُنْدُق	ALX		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	لوكندة	لوكندة	l u k a n d a	CHECK	Foreign
109	2	OpenClass	hotel	hôtel	فُنْدُق	ASW		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	لوكندة	لوكندة	l u k a n d a	CHECK	Foreign
110	2	OpenClass	hotel	hôtel	فُنْدُق	CAI		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	لوكندة	لوكندة	l u k a n d a	CHECK	Foreign
111	2	OpenClass	hotel	hôtel	فُنْدُق	SAN		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	لوكندة	لوكندة	l u k a n d e	CHECK	Foreign
112	2	OpenClass	hotel	hôtel	فُنْدُق	KHA		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	هوتيل	هوتيل	h o t ee l	CHECK	Foreign
113	2	OpenClass	hotel	hôtel	فُنْدُق	JED		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	هوتيل	هوتيل	h oo t ee l	CHECK	Foreign
114	2	OpenClass	hotel	hôtel	فُنْدُق	BEN		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	هوتيل	هوتيل	h uu t ii l	CHECK	Foreign
115	2	OpenClass	hotel	hôtel	فُنْدُق	TRI		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	هوتيل	هوتيل	h uu t ii l	CHECK	Foreign
116	2	OpenClass	hotel	hôtel	فُنْدُق	SFA		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	وتيل	وتيل	w t ii l	CHECK	Foreign
117	2	OpenClass	hotel	hôtel	فُنْدُق	TUN		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	وتيل	وتيل	w t ii l	CHECK	Foreign
118	2	OpenClass	hotel	hôtel	فُنْدُق	FES		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	وطيل	وطيل	w o t. ee l	CHECK	Foreign
119	2	OpenClass	hotel	hôtel	فُنْدُق	RAB		hotel_NOUN	hôtel_NOUN	funoduq_NOUN	وطيل	وطيل	w o t. ee l	CHECK	Foreign
120	3	OpenClass	train	train	قِطار	ALG		train_NOUN	train_NOUN	qiTAr_NOUN	تران	تران	~ t r a	CHECK	Foreign
121	3	OpenClass	train	train	قِطار	SFA		train_NOUN	train_NOUN	qiTAr_NOUN	تران	تران	~ t r e	CHECK	Foreign
122	3	OpenClass	train	train	قِطار	TUN		train_NOUN	train_NOUN	qiTAr_NOUN	تران	تران	~ t r e	CHECK	Foreign
123	3	OpenClass	train	train	قِطار	ALE		train_NOUN	train_NOUN	qiTAr_NOUN	ترين	ترين	t r ee n	CHECK	Foreign
124	3	OpenClass	train	train	قِطار	AMM		train_NOUN	train_NOUN	qiTAr_NOUN	ترين	ترين	t r ee n	CHECK	Foreign
125	3	OpenClass	train	train	قِطار	BEI		train_NOUN	train_NOUN	qiTAr_NOUN	ترين	ترين	t r ee n	CHECK	Foreign
126	3	OpenClass	train	train	قِطار	DAM		train_NOUN	train_NOUN	qiTAr_NOUN	ترين	ترين	t r ee n	CHECK	Foreign
127	3	OpenClass	train	train	قِطار	JER		train_NOUN	train_NOUN	qiTAr_NOUN	ترين	ترين	t r ee n	CHECK	Foreign
128	3	OpenClass	train	train	قِطار	SAL		train_NOUN	train_NOUN	qiTAr_NOUN	ترين	ترين	t r ee n	CHECK	Foreign
129	3	OpenClass	train	train	قِطار	SFA		train_NOUN	train_NOUN	qiTAr_NOUN	ترينو	ترينو	t r ii n u	CHECK	Foreign
130	3	OpenClass	train	train	قِطار	TUN		train_NOUN	train_NOUN	qiTAr_NOUN	ترينو	ترينو	t r ii n u	CHECK	Foreign
131	3	OpenClass	train	train	قِطار	BAG		train_NOUN	train_NOUN	qiTAr_NOUN	ريل	ريل	r ii l	CHECK	Foreign
132	3	OpenClass	train	train	قِطار	BAS		train_NOUN	train_NOUN	qiTAr_NOUN	ريل	ريل	r ii l	CHECK	Foreign
133	3	OpenClass	train	train	قِطار	FES		train_NOUN	train_NOUN	qiTAr_NOUN	طران	طران	t. r aa n	CHECK	Foreign
134	3	OpenClass	train	train	قِطار	RAB		train_NOUN	train_NOUN	qiTAr_NOUN	طران	طران	t. r aa n	CHECK	Foreign
135	3	OpenClass	train	train	قِطار	FES		train_NOUN	train_NOUN	qiTAr_NOUN	طرن	طرن	t. r e n	CHECK	Foreign
136	3	OpenClass	train	train	قِطار	AMM		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	2 i t. aa r	READY	
137	3	OpenClass	train	train	قِطار	JER		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	2 i t. aa r	READY	
138	3	OpenClass	train	train	قِطار	AMM		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	g i t. aa r	READY	
139	3	OpenClass	train	train	قِطار	BEN		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	g i t. aa r	READY	
140	3	OpenClass	train	train	قِطار	JED		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	g i t. aa r	READY	
141	3	OpenClass	train	train	قِطار	RIY		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	g i t. aa r	READY	
142	3	OpenClass	train	train	قِطار	SAL		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	g i t. aa r	READY	
143	3	OpenClass	train	train	قِطار	SAN		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	g i t. aa r	READY	
144	3	OpenClass	train	train	قِطار	TRI		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	g t. aa r	READY	
145	3	OpenClass	train	train	قِطار	BEI		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	k i t. aa r	READY	
146	3	OpenClass	train	train	قِطار	JER		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	k i t. aa r	READY	
147	3	OpenClass	train	train	قِطار	ALE		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
148	3	OpenClass	train	train	قِطار	AMM		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
149	3	OpenClass	train	train	قِطار	BAG		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
150	3	OpenClass	train	train	قِطار	BAS		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
151	3	OpenClass	train	train	قِطار	DAM		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
152	3	OpenClass	train	train	قِطار	DOH		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
153	3	OpenClass	train	train	قِطار	FES		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
154	3	OpenClass	train	train	قِطار	MOS		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
155	3	OpenClass	train	train	قِطار	RAB		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
156	3	OpenClass	train	train	قِطار	SAL		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
157	3	OpenClass	train	train	قِطار	SFA		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
158	3	OpenClass	train	train	قِطار	TUN		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q i t. aa r	READY	
159	3	OpenClass	train	train	قِطار	MUS		train_NOUN	train_NOUN	qiTAr_NOUN	قطار	قطار	q t. aa r	READY	
160	3	OpenClass	train	train	قِطار	ALX		train_NOUN	train_NOUN	qiTAr_NOUN	قطر	قطر	2 a t. r	READY	
161	3	OpenClass	train	train	قِطار	CAI		train_NOUN	train_NOUN	qiTAr_NOUN	قطر	قطر	2 a t. r	READY	
162	3	OpenClass	train	train	قِطار	KHA		train_NOUN	train_NOUN	qiTAr_NOUN	قطر	قطر	g a t. a r.	READY	
163	3	OpenClass	train	train	قِطار	ASW		train_NOUN	train_NOUN	qiTAr_NOUN	قطر	قطر	g a t. r	READY	
164	3	OpenClass	train	train	قِطار	ASW		train_NOUN	train_NOUN	qiTAr_NOUN	وابور	وابور	w aa b uu r	CHECK	Foreign
165	5	OpenClass	restaurant	restaurant	مَطْعَم	ALX		restaurant_NOUN	restaurant_NOUN	maToEam_NOUN	رستوران	رستوران	r e s t u r aa n	CHECK	Foreign
166	5	OpenClass	restaurant	restaurant	مَطْعَم	CAI		restaurant_NOUN	restaurant_NOUN	maToEam_NOUN	رستوران	رستوران	r e s t u r aa n	CHECK	Foreign
167	5	OpenClass	restaurant	restaurant	مَطْعَم	ALX		restaurant_NOUN	restaurant_NOUN	maToEam_NOUN	رستوران	رستوران	r u s t u r aa n	CHECK	Foreign
168	5	OpenClass	restaurant	restaurant	مَطْعَم	CAI		restaurant_NOUN	restaurant_NOUN	maToEam_NOUN	رستوران	رستوران	r u s t u r aa n	CHECK	Foreign
169	5	OpenClass	restaurant	restaurant	مَطْعَم	SFA		restaurant_NOUN	restaurant_NOUN	maToEam_NOUN	رستوران	رستوران	~ r e s t o r o	CHECK	Foreign
